UF,CIDADE,BAIRRO
PE,BUIQUE,FAZENDA MORORO
PE,BUIQUE,FAZENDA MUNDO NOVO - BUIQ
PE,BUIQUE,FAZENDA OURO BRANCO - BUI
PE,BUIQUE,FAZENDA PALMEIROM
PE,BUIQUE,FAZENDA PEDRINHAS - BUIQU
PE,BUIQUE,FAZENDA PERI PREI
PE,BUIQUE,FAZENDA PINTADINHA - BUIQ
PE,BUIQUE,FAZENDA PLANALTO - BUIQUE
PE,BUIQUE,FAZENDA POCO DE PAJEU - B
PE,BUIQUE,FAZENDA REDENCAO
PE,BUIQUE,FAZENDA REGETADO
PE,BUIQUE,FAZENDA SANTA MARIA - BUI
PE,BUIQUE,FAZENDA SANTA ROSA - BUIQ
PE,BUIQUE,FAZENDA SAO FELIX - BUIQU
PE,BUIQUE,FAZENDA SAO FRANCISCO - B
PE,BUIQUE,FAZENDA SAO LUIZ
PE,BUIQUE,FAZENDA SAO LUIZ - BUIQUE
PE,BUIQUE,FAZENDA SEMPRE VIVA - BUI
PE,BUIQUE,FAZENDA SERRA BAIXA - BUI
PE,BUIQUE,FAZENDA SERRA DAGUA - BUI
PE,BUIQUE,FAZENDA SERRINHA - BUIQUE
PE,BUIQUE,FAZENDA SITIO DO MEIO
PE,BUIQUE,FAZENDA VELHA
PE,BUIQUE,FREI DAMIAO
PE,BUIQUE,GUANUMBI
PE,BUIQUE,GUANUMBI (RUR)
PE,BUIQUE,IPANEMA
PE,BUIQUE,LOT BRASILIA
PE,BUIQUE,LOT NSA DAS GRACAS
PE,BUIQUE,LOT. COLINAS
PE,BUIQUE,LOT. JEDEAO
PE,BUIQUE,LOT. JOSE GERINO
PE,BUIQUE,LOTTO MONTE ALEGRE
PE,BUIQUE,LOTTO MONTE SIAO
PE,BUIQUE,LOTTO NOVO BUIQUE
PE,BUIQUE,LOTTO STA TEREZA
PE,BUIQUE,PEDRA DAGUA
PE,BUIQUE,RIACHAO
PE,BUIQUE,RIACHAO (RUR)
PE,BUIQUE,RURAL
PE,BUIQUE,SAO DOMINGOS
PE,BUIQUE,SAO FELIX - BUIQUE
PE,BUIQUE,SAO JOSE
PE,BUIQUE,SERRA DO CATIMBAU
PE,BUIQUE,SITIO
PE,BUIQUE,SITIO AGUA BRANCA - BUIQU
PE,BUIQUE,SITIO ALDEIA - BUIQUE
PE,BUIQUE,SITIO ALDEIA KAPINAWA
PE,BUIQUE,SITIO ALTO - BUIQUE
PE,BUIQUE,SITIO AMARO
PE,BUIQUE,SITIO ANDORINHAS - BUIQUE
PE,BUIQUE,SITIO ANGELICA - BUIQUE
PE,BUIQUE,SITIO ANGICO - BUIQUE
PE,BUIQUE,SITIO ATERRADO - BUIQUE
PE,BUIQUE,SITIO BAIXA DA PALMEIRA -
PE,BUIQUE,SITIO BAIXA DO MOXOTO
PE,BUIQUE,SITIO BAIXA FUNDA
PE,BUIQUE,SITIO BAIXA PRETA - BUIQU
PE,BUIQUE,SITIO BANDEIRA - BUIQUE
PE,BUIQUE,SITIO BARRACAO - BUIQUE
PE,BUIQUE,SITIO BARRACAS - BUIQUE
PE,BUIQUE,SITIO BARRAGEM - BUIQUE
PE,BUIQUE,SITIO BARREIRAS - BUIQUE
PE,BUIQUE,SITIO BARRO PRETO
PE,BUIQUE,SITIO BARROCAO - BUIQUE
PE,BUIQUE,SITIO BARROCAO PEDRINHA
PE,BUIQUE,SITIO BATATEIRA - BUIQUE
PE,BUIQUE,SITIO BATINGA - BUIQUE
PE,BUIQUE,SITIO BOA VISTA - BUIQUE
PE,BUIQUE,SITIO BOM NOME
PE,BUIQUE,SITIO BOM SERA - BUIQUE
PE,BUIQUE,SITIO BOMBA - BUIQUE
PE,BUIQUE,SITIO BULANJI - BUIQUE
PE,BUIQUE,SITIO CABO DO CAMPO - BUI
PE,BUIQUE,SITIO CACHOEIRINHA - BUIQ
PE,BUIQUE,SITIO CACIMBA DO GADO
PE,BUIQUE,SITIO CAFUNDO - BUIQUE
PE,BUIQUE,SITIO CAIPORA - BUIQUE
PE,BUIQUE,SITIO CAJAZEIRAS - BUIQUE
PE,BUIQUE,SITIO CALDEIRAO - BUIQUE
PE,BUIQUE,SITIO CALUMBI - BUIQUE
PE,BUIQUE,SITIO CAMOINHOS - BUIQUE
PE,BUIQUE,SITIO CANHOTO
PE,BUIQUE,SITIO CAPADO - BUIQUE
PE,BUIQUE,SITIO CARACOL - BUIQUE
PE,BUIQUE,SITIO CARNAUBA
PE,BUIQUE,SITIO CARRASCO - BUIQUE
PE,BUIQUE,SITIO CATIMBAU
PE,BUIQUE,SITIO CATIMBAU - BUIQUE
PE,BUIQUE,SITIO CATONHO
PE,BUIQUE,SITIO CATONHO - BUIQUE
PE,BUIQUE,SITIO CAVALO - BUIQUE
PE,BUIQUE,SITIO CELAO
PE,BUIQUE,SITIO CHAFARIZ - BUIQUE
PE,BUIQUE,SITIO CHARCO
PE,BUIQUE,SITIO CIGANO - BUIQUE
PE,BUIQUE,SITIO COLORAU - BUIQUE
PE,BUIQUE,SITIO COQUEIRO - BUIQUE
PE,BUIQUE,SITIO CRUZ DE ARANHAS - B
PE,BUIQUE,SITIO CUBIM - BUIQUE
PE,BUIQUE,SITIO CUMBRE - BUIQUE
PE,BUIQUE,SITIO DO MEIO
PE,BUIQUE,SITIO DO MEIO - BUIQUE
PE,BUIQUE,SITIO ESPERANCA - BUIQUE
PE,BUIQUE,SITIO ESPINHEIRO
PE,BUIQUE,SITIO EVANGELISTA - BUIQU
PE,BUIQUE,SITIO EVARISTO - BUIQUE
PE,BUIQUE,SITIO EXU - BUIQUE
PE,BUIQUE,SITIO FARCOLA
PE,BUIQUE,SITIO FARCOLA - BUIQUE
PE,BUIQUE,SITIO GRAVATA - BUIQUE
PE,BUIQUE,SITIO GRAVATAZINHO - BUIQ
PE,BUIQUE,SITIO GUARIBAS
PE,BUIQUE,SITIO IGREJINHA - BUIQUE
PE,BUIQUE,SITIO ILHA GRANDE - BUIQU
PE,BUIQUE,SITIO IMBAUBA - BUIQUE
PE,BUIQUE,SITIO IMBE - BUIQUE
PE,BUIQUE,SITIO INGA - BUIQUE
PE,BUIQUE,SITIO INGAZEIRA - BUIQUE
PE,BUIQUE,SITIO JABURU
PE,BUIQUE,SITIO JOAO GOMES - BUIQUE
PE,BUIQUE,SITIO JOSE GOMES - BUIQUE
PE,BUIQUE,SITIO JOSE LEITE
PE,BUIQUE,SITIO JUREMA - BUIQUE
PE,BUIQUE,SITIO KAPINAWA - BUIQUE
PE,BUIQUE,SITIO LAGOA DA IMBIRA - B
PE,BUIQUE,SITIO LAGOA DA PEDRA - BU
PE,BUIQUE,SITIO LAGOA DE FORA - BUI
PE,BUIQUE,SITIO LAGOA DO CURRAL
PE,BUIQUE,SITIO LAGOA DO MATO - BUI
PE,BUIQUE,SITIO LAGOA DO NEGRO - BU
PE,BUIQUE,SITIO LAGOINHA
PE,BUIQUE,SITIO LAJE - BUIQUE
PE,BUIQUE,SITIO LAMEIRO - BUIQUE
PE,BUIQUE,SITIO LAVRAS - BUIQUE
PE,BUIQUE,SITIO LAZAO - BUIQUE
PE,BUIQUE,SITIO LIMOEIRO - BUIQUE
PE,BUIQUE,SITIO LOGRADOURO - BUIQUE
PE,BUIQUE,SITIO MACAMBIRA
PE,BUIQUE,SITIO MALHADA BRANCA
PE,BUIQUE,SITIO MALHADO - BUIQUE
PE,BUIQUE,SITIO MANICOBA - BUIQUE
PE,BUIQUE,SITIO MATA VERDE - BUIQUE
PE,BUIQUE,SITIO MATA VERDE PEDRINHA
PE,BUIQUE,SITIO MOCO - BUIQUE
PE,BUIQUE,SITIO MORRO DAS CABRAS -
PE,BUIQUE,SITIO MORRO VERMELHO - BU
PE,BUIQUE,SITIO MOTA
PE,BUIQUE,SITIO MOTA TAVARES - BUIQ
PE,BUIQUE,SITIO MULUNGU - BUIQUE
PE,BUIQUE,SITIO MUNDO NOVO - BUIQUE
PE,BUIQUE,SITIO MUQUEM
PE,BUIQUE,SITIO NIJAR - BUIQUE
PE,BUIQUE,SITIO OLIVEIRA - BUIQUE
PE,BUIQUE,SITIO OURICURI - BUIQUE
PE,BUIQUE,SITIO PALMEIRA - BUIQUE
PE,BUIQUE,SITIO PALMEIRINHA - BUIQU
PE,BUIQUE,SITIO PAU FERRO - BUIQUE
PE,BUIQUE,SITIO PAU FERRO GROSSO -
PE,BUIQUE,SITIO PEDRA MONTADA
PE,BUIQUE,SITIO PEDRINHAS - BUIQUE
PE,BUIQUE,SITIO PEREIRO
PE,BUIQUE,SITIO PILAOZINHO - BUIQUE
PE,BUIQUE,SITIO POCOS - BUIQUE
PE,BUIQUE,SITIO PONTA DA VARZEA - B
PE,BUIQUE,SITIO QUEBRA QUILO
PE,BUIQUE,SITIO QUEIMADA DE SAO BENTO
PE,BUIQUE,SITIO QUEIMADA DO TANQUE
PE,BUIQUE,SITIO QUEIMADAS - BUIQUE
PE,BUIQUE,SITIO QUEIMADINHA - BUIQU
PE,BUIQUE,SITIO RADIANTE - BUIQUE
PE,BUIQUE,SITIO RAPADURA
PE,BUIQUE,SITIO RECANTO DO GUERREIRO
PE,BUIQUE,SITIO RETIRO - BUIQUE
PE,BUIQUE,SITIO RIACHINHO - BUIQUE
PE,BUIQUE,SITIO RIACHO
PE,BUIQUE,SITIO RIACHO - BUIQUE
PE,BUIQUE,SITIO RIACHO FUNDO - BUIQ
PE,BUIQUE,SITIO RODIADOR - BUIQUE
PE,BUIQUE,SITIO SACO
PE,BUIQUE,SITIO SALGADINHO
PE,BUIQUE,SITIO SALGADO
PE,BUIQUE,SITIO SALVADOR - BUIQUE
PE,BUIQUE,SITIO SANHARO - BUIQUE
PE,BUIQUE,SITIO SAO BENTO - BUIQUE
PE,BUIQUE,SITIO SAO DOMINGOS
PE,BUIQUE,SITIO SAO DOMINGOS - BUIQ
PE,BUIQUE,SITIO SAO LOURENCO - BUIQ
PE,BUIQUE,SITIO SAO LUIZ - BUIQUE
PE,BUIQUE,SITIO SAO VICENTE
PE,BUIQUE,SITIO SAPE - BUIQUE
PE,BUIQUE,SITIO SERRA BAIXA - BUIQU
PE,BUIQUE,SITIO SERRA BRANCA - BUIQ
PE,BUIQUE,SITIO SERRA DO CATIMBAU -
PE,BUIQUE,SITIO SERRA DOS BOIS - BU
PE,BUIQUE,SITIO SERRA GRANDE - BUIQ
PE,BUIQUE,SITIO SERRINHA
PE,BUIQUE,SITIO SERROTE - BUIQUE
PE,BUIQUE,SITIO SERROTE DO TANQUE -
PE,BUIQUE,SITIO SOBRADO - BUIQUE
PE,BUIQUE,SITIO TANQUE - BUIQUE
PE,BUIQUE,SITIO TAQUARY
PE,BUIQUE,SITIO TAVARES
PE,BUIQUE,SITIO TIMBURUNA - BUIQUE
PE,BUIQUE,SITIO VARZEA GRANDE - BUI
PE,BUIQUE,SITIO VELAME - BUIQUE
PE,BUIQUE,SITIO VITOR
PE,BUIQUE,SITIO XEREM - BUIQUE
PE,BUIQUE,SITIO XEXEU
PE,BUIQUE,SITIO XEXEU - BUIQUE
PE,BUIQUE,SITIO ZACARIAS - BUIQUE
PE,BUIQUE,SUZY LEOA
PE,BUIQUE,TANQUE
PE,BUIQUE,TANQUE (RUR)
PE,BUIQUE,VILA AMARO
PE,BUIQUE,VILA CATIMBAU
PE,BUIQUE,VILA COHAB
PE,BUIQUE,VILA DO CARNEIRO
PE,BUIQUE,VILA GUANUMBI
PE,BUIQUE,VILA II
PE,BUIQUE,VILA JOAO GODOY DE NEIVA
PE,BUIQUE,VILA MULTIRAO
PE,BUIQUE,VILA SAO BENEDITO
PE,BUIQUE,VILA SAO DOMINGOS
PE,BUIQUE,VILA SAO JOSE
PE,BUIQUE,VILA SO ALEGRIA
PE,BUIQUE,VILA TANQUE
PE,CABO DE SANTO AGOSTINHO,ALGODOAIS
PE,CABO DE SANTO AGOSTINHO,ALGODOAIS - CABO
PE,CABO DE SANTO AGOSTINHO,ALTO B VISTA
PE,CABO DE SANTO AGOSTINHO,ALTO CEMITERIO
PE,CABO DE SANTO AGOSTINHO,ALTO CRUZEIRO
PE,CABO DE SANTO AGOSTINHO,ALTO DO CRUZEIRO
PE,CABO DE SANTO AGOSTINHO,ALTO DO INDIO
PE,CABO DE SANTO AGOSTINHO,ALTO DO SOL
PE,CABO DE SANTO AGOSTINHO,ALTO DOS MIRANDA
PE,CABO DE SANTO AGOSTINHO,ALTO JOSE LEAL
PE,CABO DE SANTO AGOSTINHO,ALTO MIRANDAS
PE,CABO DE SANTO AGOSTINHO,ALTO SANTISSIMO
PE,CABO DE SANTO AGOSTINHO,ALTO SAO SEBASTIAO - CABO
PE,CABO DE SANTO AGOSTINHO,ALTO VILA NOVA
PE,CABO DE SANTO AGOSTINHO,ARANDU - CABO
PE,CABO DE SANTO AGOSTINHO,ARANDU DE CIMA - CABO
PE,CABO DE SANTO AGOSTINHO,ARARIB PEDRA
PE,CABO DE SANTO AGOSTINHO,ARARIBA
PE,CABO DE SANTO AGOSTINHO,ARARIBA DA PEDRA - CABO
PE,CABO DE SANTO AGOSTINHO,ARARIBA DE CIMA - CABO
PE,CABO DE SANTO AGOSTINHO,AT FUNCIONARIO
PE,CABO DE SANTO AGOSTINHO,BARRA DE JANGADA
PE,CABO DE SANTO AGOSTINHO,BARRA DE SERINHAHEN
PE,CABO DE SANTO AGOSTINHO,BARREIROS
PE,CABO DE SANTO AGOSTINHO,BEIJA FLOR - CABO
PE,CABO DE SANTO AGOSTINHO,BELA VISTA
PE,CABO DE SANTO AGOSTINHO,BELO HORIZONTE - CABO
PE,CABO DE SANTO AGOSTINHO,BOA VISTA
PE,CABO DE SANTO AGOSTINHO,BOM CONSELHO
PE,CABO DE SANTO AGOSTINHO,BOM JESUS
PE,CABO DE SANTO AGOSTINHO,BR
PE,CABO DE SANTO AGOSTINHO,BR 101
PE,CABO DE SANTO AGOSTINHO,CABO
PE,CABO DE SANTO AGOSTINHO,CABO (RUR)
PE,CABO DE SANTO AGOSTINHO,CACHOEIRA TAPADA - CABO
PE,CABO DE SANTO AGOSTINHO,CACHOEIRINHA
PE,CABO DE SANTO AGOSTINHO,CACHOEIRINHA - CABO
PE,CABO DE SANTO AGOSTINHO,CALHEITAS
PE,CABO DE SANTO AGOSTINHO,CAMPESTRE - CABO
PE,CABO DE SANTO AGOSTINHO,CAMPO
PE,CABO DE SANTO AGOSTINHO,CAMPO ALEGRE - CABO
PE,CABO DE SANTO AGOSTINHO,CATENDE
PE,CABO DE SANTO AGOSTINHO,CB. DE STO AGOSTINHO
PE,CABO DE SANTO AGOSTINHO,CEBOVO
PE,CABO DE SANTO AGOSTINHO,CENTRO
PE,CABO DE SANTO AGOSTINHO,CHARNECA
PE,CABO DE SANTO AGOSTINHO,CHARNEQUINHA
PE,CABO DE SANTO AGOSTINHO,CHAVES DOS REIS
PE,CABO DE SANTO AGOSTINHO,CIDADE GARAPU
PE,CABO DE SANTO AGOSTINHO,CIDADE JARDIM
PE,CABO DE SANTO AGOSTINHO,COHAB
PE,CABO DE SANTO AGOSTINHO,COM ESPERANCA
PE,CABO DE SANTO AGOSTINHO,COMP. INDUSTRIA
PE,CABO DE SANTO AGOSTINHO,CRUZEIRO
PE,CABO DE SANTO AGOSTINHO,CUMARU
PE,CABO DE SANTO AGOSTINHO,CURCURANA
PE,CABO DE SANTO AGOSTINHO,CURCURANAS - CABO
PE,CABO DE SANTO AGOSTINHO,DESTILARIA
PE,CABO DE SANTO AGOSTINHO,DIELSON JOSE DA SILVA
PE,CABO DE SANTO AGOSTINHO,DISTRITO INDUSTRIAL
PE,CABO DE SANTO AGOSTINHO,DISTRITO INDUSTRIAL DE SUAPE
PE,CABO DE SANTO AGOSTINHO,ENG ALGODOAIS
PE,CABO DE SANTO AGOSTINHO,ENG ARARIBA DE BAIXO - CA
PE,CABO DE SANTO AGOSTINHO,ENG ARIMUNAN - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BARBALHO
PE,CABO DE SANTO AGOSTINHO,ENG BARBALHO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BOA VISTA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BOM JARDIM - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BOM JESUS
PE,CABO DE SANTO AGOSTINHO,ENG BOM TON - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BONFIM - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BONFIM NETO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BREJO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BRILHANTE - CABO
PE,CABO DE SANTO AGOSTINHO,ENG BURAEEM - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CABROMEMA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CACAU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CAETES - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CAIONGO
PE,CABO DE SANTO AGOSTINHO,ENG CAIONGO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CAJABUCU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CANZANZA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CASTELO
PE,CABO DE SANTO AGOSTINHO,ENG CASTELO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CEDRO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG COIMBRA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG CUMARU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG GUERRA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG GURGAU
PE,CABO DE SANTO AGOSTINHO,ENG GURJAU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG GURJAU DE BAIXO - CAB
PE,CABO DE SANTO AGOSTINHO,ENG GURJAU DE CIMA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG ILHA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG IPIRANGA
PE,CABO DE SANTO AGOSTINHO,ENG JACOBINA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG JASMIM - CABO
PE,CABO DE SANTO AGOSTINHO,ENG JAVUNDA
PE,CABO DE SANTO AGOSTINHO,ENG JAVUNDA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG JURISSACA
PE,CABO DE SANTO AGOSTINHO,ENG JURISSACA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MANGUEIRA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MASSANGANA
PE,CABO DE SANTO AGOSTINHO,ENG MASSANGANA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MATAPAGIPE - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MATIAS - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MATO GROSSO
PE,CABO DE SANTO AGOSTINHO,ENG MATO GROSSO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MERCES - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MONTE - CABO
PE,CABO DE SANTO AGOSTINHO,ENG MUPAN - CABO
PE,CABO DE SANTO AGOSTINHO,ENG NORUEGA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG NOVO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG NOVO DA CONCEICAO - C
PE,CABO DE SANTO AGOSTINHO,ENG NOVO II
PE,CABO DE SANTO AGOSTINHO,ENG OLINDA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PAGAO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PANTORRA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PAU SANTO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PAVAO
PE,CABO DE SANTO AGOSTINHO,ENG PEDRA LAVADA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PIRAJA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PIRAPAMA
PE,CABO DE SANTO AGOSTINHO,ENG PIRAPAMA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG PITIMBU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG RETIRO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG RICO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SABIA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SACAMBU - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SALGADINHO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO BRAZ - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO CAETANO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO FRANCISCO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO JOAO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO PEDRO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SAO SALVADOR - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SEBASTIAO
PE,CABO DE SANTO AGOSTINHO,ENG SEBASTOPOL - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SECOPEMA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SERRA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SERRARIA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SETUBA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG SIBERIA
PE,CABO DE SANTO AGOSTINHO,ENG SIBERIA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG STA ROSA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG STO AMARO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG STO ESTEVAO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG TABATINGA - CABO
PE,CABO DE SANTO AGOSTINHO,ENG TAPUGI
PE,CABO DE SANTO AGOSTINHO,ENG TOBE - CABO
PE,CABO DE SANTO AGOSTINHO,ENG TRAPICHE - CABO
PE,CABO DE SANTO AGOSTINHO,ENG UNIVERSO - CABO
PE,CABO DE SANTO AGOSTINHO,ENG URTICA DE CIMA
PE,CABO DE SANTO AGOSTINHO,ENG UTINGA
PE,CABO DE SANTO AGOSTINHO,ENG UTINGA DE BAIXO - CAB
PE,CABO DE SANTO AGOSTINHO,ENG.STO. AMARO
PE,CABO DE SANTO AGOSTINHO,ENGENHO
PE,CABO DE SANTO AGOSTINHO,ENGENHO BOM JESUS
PE,CABO DE SANTO AGOSTINHO,ENGENHO CONTRA AA‡UDE
PE,CABO DE SANTO AGOSTINHO,ENGENHO ESTIVA - CABO DE
PE,CABO DE SANTO AGOSTINHO,ENGENHO IPIRANGA
PE,CABO DE SANTO AGOSTINHO,ENGENHO JABOATAOZINHO - C
PE,CABO DE SANTO AGOSTINHO,ENGENHO JARDIM
PE,CABO DE SANTO AGOSTINHO,ENGENHO JASMIM
PE,CABO DE SANTO AGOSTINHO,ENGENHO NOVO
PE,CABO DE SANTO AGOSTINHO,ENGENHO PAU SANTO
PE,CABO DE SANTO AGOSTINHO,ENGENHO SANTA LUIZA
PE,CABO DE SANTO AGOSTINHO,ENGENHO SAO CAETANO
PE,CABO DE SANTO AGOSTINHO,ENGENHO SERRARIA
PE,CABO DE SANTO AGOSTINHO,ENGENHO TAQUARI
PE,CABO DE SANTO AGOSTINHO,ENGENHO TRAPICHE
PE,CABO DE SANTO AGOSTINHO,ENSEADA DOAS CORAIS
PE,CABO DE SANTO AGOSTINHO,ENSEADA DOS CORAIS
PE,CABO DE SANTO AGOSTINHO,ENSEADA DOS CORAIS RURAL
PE,CABO DE SANTO AGOSTINHO,ENSEADA SERRAMBI
PE,CABO DE SANTO AGOSTINHO,ESCADA
PE,CABO DE SANTO AGOSTINHO,ESPERANCA
PE,CABO DE SANTO AGOSTINHO,ESPERANCA - CABO
PE,CABO DE SANTO AGOSTINHO,ESPINHEIRO
PE,CABO DE SANTO AGOSTINHO,EST GAIBU
PE,CABO DE SANTO AGOSTINHO,ESTACAO - CABO
PE,CABO DE SANTO AGOSTINHO,GAIBU
PE,CABO DE SANTO AGOSTINHO,GAIBU (RUR)
PE,CABO DE SANTO AGOSTINHO,GAIBU RURAL - CABO
PE,CABO DE SANTO AGOSTINHO,GARAPU
PE,CABO DE SANTO AGOSTINHO,GARAPU - CABO
PE,CABO DE SANTO AGOSTINHO,GRJ JARDIM - CABO
PE,CABO DE SANTO AGOSTINHO,GUILHERMINO DA PAZ
PE,CABO DE SANTO AGOSTINHO,GURJAU
PE,CABO DE SANTO AGOSTINHO,IBURA UR 03
PE,CABO DE SANTO AGOSTINHO,IGARAPU
PE,CABO DE SANTO AGOSTINHO,IMBIRIBEIRA
PE,CABO DE SANTO AGOSTINHO,IPOJUCA
PE,CABO DE SANTO AGOSTINHO,IPOJUCA ( RUR )
PE,CABO DE SANTO AGOSTINHO,ITAPUAMA
PE,CABO DE SANTO AGOSTINHO,ITAPUAMA (RUR)
PE,CABO DE SANTO AGOSTINHO,ITAPUAMA RURAL - CABO
PE,CABO DE SANTO AGOSTINHO,JABOATAOZINHO - CABO
PE,CABO DE SANTO AGOSTINHO,JARDIM GAIBU
PE,CABO DE SANTO AGOSTINHO,JARDIM MASSANGANA
PE,CABO DE SANTO AGOSTINHO,JARDIM STO. INACIO
PE,CABO DE SANTO AGOSTINHO,JARDIM VERTENTES
PE,CABO DE SANTO AGOSTINHO,JOAO DE DEUS
PE,CABO DE SANTO AGOSTINHO,JUCARAL
PE,CABO DE SANTO AGOSTINHO,JUCARAL (RUR)
PE,CABO DE SANTO AGOSTINHO,JURISSACA
PE,CABO DE SANTO AGOSTINHO,JUSSARAL
PE,CABO DE SANTO AGOSTINHO,LASTRO - CABO
PE,CABO DE SANTO AGOSTINHO,LOT CHAVE REI
PE,CABO DE SANTO AGOSTINHO,LOT GARAPU
PE,CABO DE SANTO AGOSTINHO,LOT JARDIM PROGRESSO
PE,CABO DE SANTO AGOSTINHO,LOT NOVA ERA
PE,CABO DE SANTO AGOSTINHO,LOT NOVA ESPERANA‡A
PE,CABO DE SANTO AGOSTINHO,LOT NOVA PONTE - CABO
PE,CABO DE SANTO AGOSTINHO,LOT NOVO HORIZONTE
PE,CABO DE SANTO AGOSTINHO,LOT PRAIA DO PAIVA
PE,CABO DE SANTO AGOSTINHO,LOT RES PORTO
PE,CABO DE SANTO AGOSTINHO,LOT ROSARIO - CABO
PE,CABO DE SANTO AGOSTINHO,LOT STA TEREZINHA
PE,CABO DE SANTO AGOSTINHO,LOT. GARAPU
PE,CABO DE SANTO AGOSTINHO,LOT. ILHA
PE,CABO DE SANTO AGOSTINHO,LOT. NOVO GAIBU
PE,CABO DE SANTO AGOSTINHO,LOT. SAO JOSE
PE,CABO DE SANTO AGOSTINHO,LOT. STO. INACIO
PE,CABO DE SANTO AGOSTINHO,LOTEAMENTO BOTO
PE,CABO DE SANTO AGOSTINHO,LOTTO MARISOL
PE,CABO DE SANTO AGOSTINHO,LOTTO NOVA MORADA
PE,CABO DE SANTO AGOSTINHO,MALAQUIAS
PE,CABO DE SANTO AGOSTINHO,MANGUEIRINHA
PE,CABO DE SANTO AGOSTINHO,MARACUJA
PE,CABO DE SANTO AGOSTINHO,MARCOS FREIRE
PE,CABO DE SANTO AGOSTINHO,MARGEM ROD BR 101 - CABO
PE,CABO DE SANTO AGOSTINHO,MARGEM RODOVIA PE 60 - CA
PE,CABO DE SANTO AGOSTINHO,MARUIM
PE,CABO DE SANTO AGOSTINHO,MASSANGANA
PE,CABO DE SANTO AGOSTINHO,MASSAUASSUZINHO - CABO
PE,CABO DE SANTO AGOSTINHO,MATAPIRUMA - CABO
PE,CABO DE SANTO AGOSTINHO,MATINHA
PE,CABO DE SANTO AGOSTINHO,MAURITI
PE,CABO DE SANTO AGOSTINHO,MD. IVA
PE,CABO DE SANTO AGOSTINHO,MERCES
PE,CABO DE SANTO AGOSTINHO,MOLHE
